,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Dipole Dipole,15.00,20.00,45.00,50.00,156.33,1.07,1.39,39.10,-39.041,823.796,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,2.80,1.87,1.12,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43,249,205,0.3,00.000000,00.000000,.TTTTTT,5,0,11.82,11.87,46.1,21/10/2017 4:35:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,50.00,55.00,166.25,5.63,3.37,62.47,-25.949,823.796,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,6.64,4.53,3.78,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.80,249,205,0.3,00.000000,00.000000,.TTTTTT,6,0,11.82,11.87,46.1,21/10/2017 4:35:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,55.00,60.00,156.85,15.77,-1.42,-91.60,-16.321,823.796,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,-0.95,-1.13,-1.06,-1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.91,249,205,0.3,00.000000,00.000000,.TTTTTT,7,0,11.82,11.87,46.1,21/10/2017 4:35:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,60.00,65.00,174.74,14.23,8.77,64.58,-12.728,823.796,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,13.68,11.61,9.17,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.62,249,205,0.3,00.000000,00.000000,.TTTTTT,8,0,11.82,11.87,46.1,21/10/2017 4:35:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,65.00,70.00,175.26,15.61,-3.66,-9.59,-9.285,823.796,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,-4.22,-5.74,-3.72,-3.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.46,249,205,0.3,00.000000,00.000000,.TTTTTT,9,0,11.82,11.87,46.1,21/10/2017 4:35:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,70.00,75.00,117.32,16.43,17.10,19.94,-4.661,823.796,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.25,24.56,14.41,18.87,15.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.49,249,205,0.3,00.000000,00.000000,.TTTTTT,10,0,11.82,11.87,46.1,21/10/2017 4:35:08 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,75.00,80.00,89.68,20.78,-24.40,-46.14,-2.742,824.046,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-29.43,-30.14,-23.05,-30.77,-20.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63,249,205,0.3,00.000000,00.000000,.TTTTTT,1,0,11.81,11.73,45.6,21/10/2017 4:35:59 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,80.00,85.00,75.94,34.78,-19.54,-20.57,-1.824,824.046,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.01,-15.50,-22.08,-18.73,-21.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.83,249,205,0.3,00.000000,00.000000,.TTTTTT,2,0,11.81,11.73,45.6,21/10/2017 4:35:59 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,85.00,90.00,115.82,75.10,10.03,118.21,-2.226,824.046,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.25,16.46,10.38,16.36,6.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.72,249,205,0.3,00.000000,00.000000,.TTTTTT,3,0,11.81,11.73,45.6,21/10/2017 4:35:59 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,15.00,20.00,90.00,95.00,96.68,103.42,-21.77,-74.53,-1.509,824.046,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.77,-34.56,-23.54,-20.37,-22.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63,249,205,0.3,00.000000,00.000000,.TTTTTT,4,0,11.81,11.73,45.6,21/10/2017 4:35:59 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,30.00,35.00,114.02,0.06,-0.32,42.29,-837.086,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,-0.47,-0.46,-0.37,-0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.57,292,202,0.4,00.000000,00.000000,.TTTTTT,1,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,35.00,40.00,128.53,0.14,0.68,-90.61,-235.911,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,1.43,1.01,0.67,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,292,202,0.4,00.000000,00.000000,.TTTTTT,2,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,40.00,45.00,166.38,0.41,0.94,-35.51,-122.150,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,2.11,1.58,1.03,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.44,292,202,0.4,00.000000,00.000000,.TTTTTT,3,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,45.00,50.00,143.68,0.81,1.59,38.60,-52.745,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.91,3.34,2.10,1.67,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43,292,202,0.4,00.000000,00.000000,.TTTTTT,4,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,50.00,55.00,157.56,2.01,2.93,58.69,-33.051,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.86,5.14,4.22,2.80,2.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.80,292,202,0.4,00.000000,00.000000,.TTTTTT,5,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,55.00,60.00,154.88,5.91,-1.48,-86.80,-20.305,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.66,1.37,-1.43,-0.43,-2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.92,292,202,0.4,00.000000,00.000000,.TTTTTT,6,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,60.00,65.00,175.37,10.59,8.14,65.07,-15.328,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.92,12.05,9.36,8.22,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,292,202,0.4,00.000000,00.000000,.TTTTTT,7,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,65.00,70.00,178.22,12.07,-5.07,-11.21,-10.904,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,-2.59,-4.42,-3.66,-6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.46,292,202,0.4,00.000000,00.000000,.TTTTTT,8,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,70.00,75.00,118.93,23.23,14.46,22.27,-5.292,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.34,24.05,20.97,16.03,9.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.50,292,202,0.4,00.000000,00.000000,.TTTTTT,9,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,75.00,80.00,86.44,46.43,-12.47,-44.25,-2.885,691.953,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.80,-5.62,-18.61,-14.07,-10.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.64,292,202,0.4,00.000000,00.000000,.TTTTTT,10,0,11.81,11.87,45.6,21/10/2017 4:36:45 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,80.00,85.00,75.50,79.76,3.66,-19.06,-1.939,692.369,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.12,-16.75,-9.84,-1.55,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.83,298,206,0.4,00.000000,00.000000,.TTTTTT,1,0,11.83,11.73,46.1,21/10/2017 4:37:35 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,85.00,90.00,109.31,58.01,39.44,120.62,-2.206,692.369,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.38,64.41,53.53,45.26,24.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.71,298,206,0.4,00.000000,00.000000,.TTTTTT,2,0,11.83,11.73,46.1,21/10/2017 4:37:35 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,90.00,95.00,105.31,35.15,-44.67,-76.75,-1.700,692.369,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-76.93,-73.32,-52.62,-47.71,-34.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63,298,206,0.4,00.000000,00.000000,.TTTTTT,3,0,11.83,11.73,46.1,21/10/2017 4:37:35 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,20.00,25.00,95.00,100.00,101.23,106.00,-55.18,-21.39,-1.328,692.369,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.58,-62.54,-60.86,-58.45,-56.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.86,298,206,0.4,00.000000,00.000000,.TTTTTT,4,0,11.83,11.73,46.1,21/10/2017 4:37:35 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,35.00,40.00,82.61,0.03,0.53,-83.28,-539.968,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.37,1.10,0.73,0.52,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,329,203,0.5,00.000000,00.000000,.TTTTTT,1,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,40.00,45.00,133.28,0.05,0.74,-34.03,-217.785,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,1.54,1.16,0.72,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.44,329,203,0.5,00.000000,00.000000,.TTTTTT,2,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,45.00,50.00,121.05,0.29,1.33,40.84,-79.119,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,2.85,1.92,1.22,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43,329,203,0.5,00.000000,00.000000,.TTTTTT,3,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,50.00,55.00,138.54,2.47,2.79,63.90,-45.275,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.03,5.13,3.85,2.70,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.80,329,203,0.5,00.000000,00.000000,.TTTTTT,4,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,55.00,60.00,141.28,8.03,-2.47,-90.42,-26.384,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.31,-0.32,-2.42,-2.49,-2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.91,329,203,0.5,00.000000,00.000000,.TTTTTT,5,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,60.00,65.00,163.01,7.65,5.76,65.46,-19.025,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.82,10.90,7.85,5.60,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,329,203,0.5,00.000000,00.000000,.TTTTTT,6,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,65.00,70.00,168.28,9.22,-1.81,-11.87,-13.093,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.65,-0.13,0.24,-2.22,-2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.46,329,203,0.5,00.000000,00.000000,.TTTTTT,7,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,70.00,75.00,109.74,18.82,5.96,24.73,-5.977,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,7.44,10.97,5.35,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.49,329,203,0.5,00.000000,00.000000,.TTTTTT,8,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,75.00,80.00,81.02,21.58,-12.93,-52.89,-3.209,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.10,-11.56,-6.30,-14.90,-13.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.63,329,203,0.5,00.000000,00.000000,.TTTTTT,9,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,80.00,85.00,69.13,21.81,-2.90,-16.55,-2.054,616.000,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.29,-17.74,-8.98,-5.69,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.84,329,203,0.5,00.000000,00.000000,.TTTTTT,10,0,11.83,11.85,46.1,21/10/2017 4:38:21 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,85.00,90.00,104.90,31.52,-3.79,123.34,-2.379,611.212,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.73,-0.15,-3.99,8.64,-10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.71,327,200,0.5,00.000000,00.000000,.TTTTTT,1,0,11.83,11.73,45.6,21/10/2017 4:39:12 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,90.00,95.00,88.44,14.63,35.31,-76.43,-1.576,611.212,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.91,39.06,60.07,28.21,30.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.62,327,200,0.5,00.000000,00.000000,.TTTTTT,2,0,11.83,11.73,45.6,21/10/2017 4:39:12 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,95.00,100.00,89.80,147.08,-84.87,-23.40,-1.280,611.212,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-85.30,-95.22,-101.22,-89.91,-76.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.86,327,200,0.5,00.000000,00.000000,.TTTTTT,3,0,11.83,11.73,45.6,21/10/2017 4:39:12 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,25.00,30.00,100.00,105.00,130.34,113.03,35.27,46.88,-1.509,611.212,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.85,45.86,57.15,36.57,26.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,327,200,0.5,00.000000,00.000000,.TTTTTT,4,0,11.83,11.73,45.6,21/10/2017 4:39:12 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,40.00,45.00,102.88,0.10,0.47,-31.40,-781.260,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,1.06,0.73,0.46,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43,285,204,0.4,00.000000,00.000000,.TTTTTT,1,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,1,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,45.00,50.00,104.42,0.34,1.02,44.33,-198.236,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.89,2.00,1.63,0.99,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43,285,204,0.4,00.000000,00.000000,.TTTTTT,2,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,50.00,55.00,126.75,1.40,1.84,66.49,-96.255,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.36,3.48,2.65,1.83,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.80,285,204,0.4,00.000000,00.000000,.TTTTTT,3,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,55.00,60.00,135.26,3.85,-0.09,-92.44,-51.360,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,0.86,0.92,-0.01,-0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.91,285,204,0.4,00.000000,00.000000,.TTTTTT,4,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,60.00,65.00,161.44,3.97,4.06,66.07,-35.029,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.44,6.87,5.33,4.33,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.61,285,204,0.4,00.000000,00.000000,.TTTTTT,5,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,65.00,70.00,170.72,5.79,-0.37,-12.44,-23.151,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,0.51,1.24,-0.40,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.46,285,204,0.4,00.000000,00.000000,.TTTTTT,6,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,70.00,75.00,110.92,11.79,9.90,24.17,-10.028,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.95,14.21,12.73,10.17,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.50,285,204,0.4,00.000000,00.000000,.TTTTTT,7,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
,Dipole Dipole,30.00,35.00,75.00,80.00,80.57,9.17,-11.93,-54.97,-5.099,715.721,4000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.66,-16.88,-8.28,-11.06,-13.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160,120,220,420,820,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.64,285,204,0.4,00.000000,00.000000,.TTTTTT,8,0,11.83,11.85,46.1,21/10/2017 4:39:58 PM,0,0,0.0,0.00,0.0
